,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,pressure,summary,temperature,visibility,windBearing,windSpeed,timezone
2016-03-24 15:32:00-07:00,19.832666666666665,0.19,12.353333333333333,0.6206666666666667,,304.86466666666666,0.0,0.0,1022.6333333333333,,19.832666666666665,15.919333333333332,299.4,5.344,
2016-03-24 15:33:00-07:00,19.823999999999998,0.19,12.35,0.621,,304.84950000000003,0.0,0.0,1022.6225000000001,,19.823999999999998,15.914,299.35,5.3485,
2016-03-24 15:34:00-07:00,19.81533333333333,0.19,12.346666666666668,0.6213333333333333,,304.83433333333335,0.0,0.0,1022.6116666666667,,19.81533333333333,15.908666666666667,299.3,5.353,
2016-03-24 15:35:00-07:00,19.806666666666665,0.19,12.343333333333334,0.6216666666666667,,304.81916666666666,0.0,0.0,1022.6008333333334,,19.806666666666665,15.903333333333332,299.25,5.3575,
2016-03-24 15:36:00-07:00,19.798,0.19,12.34,0.622,,304.80400000000003,0.0,0.0,1022.59,,19.798,15.898,299.2,5.362,
2016-03-24 15:37:00-07:00,19.78933333333333,0.19,12.336666666666666,0.6223333333333333,,304.78883333333334,0.0,0.0,1022.5791666666667,,19.78933333333333,15.892666666666667,299.15,5.3665,
2016-03-24 15:38:00-07:00,19.780666666666665,0.19,12.333333333333334,0.6226666666666667,,304.77366666666666,0.0,0.0,1022.5683333333334,,19.780666666666665,15.887333333333332,299.1,5.3709999999999996,
2016-03-24 15:39:00-07:00,19.772,0.19,12.33,0.623,,304.7585,0.0,0.0,1022.5575,,19.772,15.882,299.05,5.3755,
2016-03-24 15:40:00-07:00,19.763333333333332,0.19,12.326666666666666,0.6233333333333333,,304.74333333333334,0.0,0.0,1022.5466666666667,,19.763333333333332,15.876666666666667,299.0,5.38,
2016-03-24 15:41:00-07:00,19.754666666666665,0.19,12.323333333333334,0.6236666666666667,,304.72816666666665,0.0,0.0,1022.5358333333334,,19.754666666666665,15.871333333333332,298.95,5.3845,
2016-03-24 15:42:00-07:00,19.746,0.19,12.32,0.624,,304.713,0.0,0.0,1022.5250000000001,,19.746,15.866,298.9,5.389,
2016-03-24 15:43:00-07:00,19.737333333333332,0.19,12.316666666666666,0.6243333333333333,,304.69783333333334,0.0,0.0,1022.5141666666667,,19.737333333333332,15.860666666666667,298.85,5.3934999999999995,
2016-03-24 15:44:00-07:00,19.728666666666665,0.19,12.313333333333333,0.6246666666666667,,304.68266666666665,0.0,0.0,1022.5033333333333,,19.728666666666665,15.855333333333332,298.8,5.398,
2016-03-24 15:45:00-07:00,19.72,0.19,12.31,0.625,,304.6675,0.0,0.0,1022.4925000000001,,19.72,15.85,298.75,5.4025,
2016-03-24 15:46:00-07:00,19.711333333333332,0.19,12.306666666666667,0.6253333333333333,,304.65233333333333,0.0,0.0,1022.4816666666667,,19.711333333333332,15.844666666666667,298.7,5.407,
2016-03-24 15:47:00-07:00,19.702666666666666,0.19,12.303333333333333,0.6256666666666667,,304.63716666666664,0.0,0.0,1022.4708333333334,,19.702666666666666,15.839333333333332,298.65,5.4115,
2016-03-24 15:48:00-07:00,19.694,0.19,12.3,0.626,,304.622,0.0,0.0,1022.46,,19.694,15.834,298.6,5.4159999999999995,
2016-03-24 15:49:00-07:00,19.685333333333332,0.19,12.296666666666667,0.6263333333333333,,304.6068333333333,0.0,0.0,1022.4491666666667,,19.685333333333332,15.828666666666667,298.55,5.4205,
2016-03-24 15:50:00-07:00,19.676666666666666,0.19,12.293333333333333,0.6266666666666667,,304.5916666666667,0.0,0.0,1022.4383333333334,,19.676666666666666,15.823333333333332,298.5,5.425,
2016-03-24 15:51:00-07:00,19.668,0.19,12.29,0.627,,304.5765,0.0,0.0,1022.4275,,19.668,15.818,298.45,5.4295,
2016-03-24 15:52:00-07:00,19.659333333333333,0.19,12.286666666666667,0.6273333333333333,,304.5613333333333,0.0,0.0,1022.4166666666667,,19.659333333333333,15.812666666666667,298.4,5.434,
2016-03-24 15:53:00-07:00,19.650666666666666,0.19,12.283333333333333,0.6276666666666667,,304.5461666666667,0.0,0.0,1022.4058333333334,,19.650666666666666,15.807333333333332,298.35,5.4384999999999994,
2016-03-24 15:54:00-07:00,19.642,0.19,12.28,0.628,,304.531,0.0,0.0,1022.3950000000001,,19.642,15.802,298.3,5.443,
2016-03-24 15:55:00-07:00,19.633333333333333,0.19,12.276666666666667,0.6283333333333333,,304.5158333333333,0.0,0.0,1022.3841666666667,,19.633333333333333,15.796666666666667,298.25,5.4475,
2016-03-24 15:56:00-07:00,19.624666666666666,0.19,12.273333333333333,0.6286666666666667,,304.5006666666667,0.0,0.0,1022.3733333333333,,19.624666666666666,15.791333333333332,298.2,5.452,
2016-03-24 15:57:00-07:00,19.616,0.19,12.27,0.629,,304.4855,0.0,0.0,1022.3625000000001,,19.616,15.786,298.15,5.4565,
2016-03-24 15:58:00-07:00,19.607333333333333,0.19,12.266666666666666,0.6293333333333333,,304.4703333333333,0.0,0.0,1022.3516666666667,,19.607333333333333,15.780666666666667,298.1,5.460999999999999,
2016-03-24 15:59:00-07:00,19.598666666666666,0.19,12.263333333333334,0.6296666666666667,,304.4551666666667,0.0,0.0,1022.3408333333334,,19.598666666666666,15.775333333333332,298.05,5.4655,
2016-03-24 16:00:00-07:00,19.59,0.19,12.26,0.63,clear-day,304.44,0.0,0.0,1022.33,Clear,19.59,15.77,298.0,5.47,America/Los_Angeles
2016-03-24 16:01:00-07:00,19.575499999999998,0.1905,12.254999999999999,0.6303333333333333,,304.4243333333333,0.0,0.0,1022.3218333333334,,19.575499999999998,15.771833333333333,297.98333333333335,5.471666666666667,
2016-03-24 16:02:00-07:00,19.561,0.191,12.25,0.6306666666666667,,304.40866666666665,0.0,0.0,1022.3136666666667,,19.561,15.773666666666667,297.96666666666664,5.473333333333333,
2016-03-24 16:03:00-07:00,19.546499999999998,0.1915,12.245,0.631,,304.393,0.0,0.0,1022.3055,,19.546499999999998,15.7755,297.95,5.475,
2016-03-24 16:04:00-07:00,19.532,0.192,12.24,0.6313333333333333,,304.37733333333335,0.0,0.0,1022.2973333333334,,19.532,15.777333333333333,297.93333333333334,5.476666666666667,
2016-03-24 16:05:00-07:00,19.5175,0.1925,12.235,0.6316666666666667,,304.3616666666667,0.0,0.0,1022.2891666666667,,19.5175,15.779166666666667,297.9166666666667,5.4783333333333335,
2016-03-24 16:06:00-07:00,19.503,0.193,12.23,0.632,,304.346,0.0,0.0,1022.2810000000001,,19.503,15.780999999999999,297.9,5.4799999999999995,
2016-03-24 16:07:00-07:00,19.4885,0.1935,12.225,0.6323333333333333,,304.33033333333333,0.0,0.0,1022.2728333333333,,19.4885,15.782833333333333,297.8833333333333,5.4816666666666665,
2016-03-24 16:08:00-07:00,19.474,0.194,12.22,0.6326666666666667,,304.31466666666665,0.0,0.0,1022.2646666666667,,19.474,15.784666666666666,297.8666666666667,5.483333333333333,
2016-03-24 16:09:00-07:00,19.4595,0.1945,12.215,0.633,,304.299,0.0,0.0,1022.2565000000001,,19.4595,15.7865,297.85,5.484999999999999,
2016-03-24 16:10:00-07:00,19.445,0.195,12.21,0.6333333333333333,,304.2833333333333,0.0,0.0,1022.2483333333333,,19.445,15.788333333333334,297.8333333333333,5.486666666666666,
2016-03-24 16:11:00-07:00,19.4305,0.1955,12.205,0.6336666666666667,,304.2676666666667,0.0,0.0,1022.2401666666667,,19.4305,15.790166666666666,297.81666666666666,5.488333333333333,
2016-03-24 16:12:00-07:00,19.416,0.196,12.2,0.634,,304.252,0.0,0.0,1022.2320000000001,,19.416,15.792,297.8,5.49,
2016-03-24 16:13:00-07:00,19.4015,0.1965,12.195,0.6343333333333333,,304.23633333333333,0.0,0.0,1022.2238333333333,,19.4015,15.793833333333334,297.78333333333336,5.491666666666666,
2016-03-24 16:14:00-07:00,19.387,0.197,12.19,0.6346666666666667,,304.22066666666666,0.0,0.0,1022.2156666666667,,19.387,15.795666666666666,297.76666666666665,5.493333333333333,
2016-03-24 16:15:00-07:00,19.3725,0.1975,12.185,0.635,,304.205,0.0,0.0,1022.2075,,19.3725,15.7975,297.75,5.495,
2016-03-24 16:16:00-07:00,19.358,0.198,12.18,0.6353333333333333,,304.1893333333333,0.0,0.0,1022.1993333333334,,19.358,15.799333333333333,297.73333333333335,5.496666666666666,
2016-03-24 16:17:00-07:00,19.3435,0.1985,12.175,0.6356666666666667,,304.1736666666667,0.0,0.0,1022.1911666666667,,19.3435,15.801166666666667,297.71666666666664,5.498333333333333,
2016-03-24 16:18:00-07:00,19.329,0.199,12.17,0.636,,304.158,0.0,0.0,1022.183,,19.329,15.803,297.7,5.5,
2016-03-24 16:19:00-07:00,19.3145,0.1995,12.165000000000001,0.6363333333333333,,304.14233333333334,0.0,0.0,1022.1748333333334,,19.3145,15.804833333333333,297.68333333333334,5.501666666666667,
2016-03-24 16:20:00-07:00,19.3,0.2,12.16,0.6366666666666667,,304.12666666666667,0.0,0.0,1022.1666666666667,,19.3,15.806666666666667,297.6666666666667,5.503333333333333,
2016-03-24 16:21:00-07:00,19.2855,0.2005,12.155,0.637,,304.111,0.0,0.0,1022.1585,,19.2855,15.8085,297.65,5.505,
2016-03-24 16:22:00-07:00,19.271,0.201,12.15,0.6373333333333333,,304.0953333333333,0.0,0.0,1022.1503333333334,,19.271,15.810333333333332,297.6333333333333,5.506666666666667,
2016-03-24 16:23:00-07:00,19.2565,0.2015,12.145,0.6376666666666667,,304.07966666666664,0.0,0.0,1022.1421666666668,,19.2565,15.812166666666666,297.6166666666667,5.508333333333333,
2016-03-24 16:24:00-07:00,19.242,0.202,12.14,0.638,,304.064,0.0,0.0,1022.134,,19.242,15.814,297.6,5.51,
2016-03-24 16:25:00-07:00,19.2275,0.2025,12.135,0.6383333333333333,,304.04833333333335,0.0,0.0,1022.1258333333334,,19.2275,15.815833333333334,297.5833333333333,5.511666666666667,
2016-03-24 16:26:00-07:00,19.213,0.203,12.13,0.6386666666666667,,304.03266666666667,0.0,0.0,1022.1176666666667,,19.213,15.817666666666668,297.56666666666666,5.513333333333334,
2016-03-24 16:27:00-07:00,19.1985,0.20350000000000001,12.125,0.639,,304.017,0.0,0.0,1022.1095,,19.1985,15.8195,297.55,5.515,
2016-03-24 16:28:00-07:00,19.184,0.20400000000000001,12.120000000000001,0.6393333333333333,,304.0013333333333,0.0,0.0,1022.1013333333334,,19.184,15.821333333333333,297.53333333333336,5.516666666666667,
2016-03-24 16:29:00-07:00,19.1695,0.20450000000000002,12.115,0.6396666666666667,,303.98566666666665,0.0,0.0,1022.0931666666667,,19.1695,15.823166666666667,297.51666666666665,5.5183333333333335,
2016-03-24 16:30:00-07:00,19.155,0.20500000000000002,12.110000000000001,0.64,,303.97,0.0,0.0,1022.085,,19.155,15.825,297.5,5.52,
2016-03-24 16:31:00-07:00,19.1405,0.20550000000000002,12.105,0.6403333333333333,,303.95433333333335,0.0,0.0,1022.0768333333334,,19.1405,15.826833333333333,297.48333333333335,5.5216666666666665,
2016-03-24 16:32:00-07:00,19.125999999999998,0.20600000000000002,12.1,0.6406666666666667,,303.9386666666667,0.0,0.0,1022.0686666666667,,19.125999999999998,15.828666666666667,297.46666666666664,5.523333333333333,
2016-03-24 16:33:00-07:00,19.1115,0.2065,12.095,0.641,,303.923,0.0,0.0,1022.0605,,19.1115,15.8305,297.45,5.525,
2016-03-24 16:34:00-07:00,19.096999999999998,0.207,12.09,0.6413333333333333,,303.9073333333333,0.0,0.0,1022.0523333333334,,19.096999999999998,15.832333333333334,297.43333333333334,5.526666666666666,
2016-03-24 16:35:00-07:00,19.0825,0.2075,12.085,0.6416666666666667,,303.89166666666665,0.0,0.0,1022.0441666666667,,19.0825,15.834166666666667,297.4166666666667,5.528333333333333,
2016-03-24 16:36:00-07:00,19.067999999999998,0.208,12.08,0.642,,303.876,0.0,0.0,1022.0360000000001,,19.067999999999998,15.836,297.4,5.53,
2016-03-24 16:37:00-07:00,19.0535,0.2085,12.075000000000001,0.6423333333333333,,303.86033333333336,0.0,0.0,1022.0278333333333,,19.0535,15.837833333333334,297.3833333333333,5.531666666666667,
2016-03-24 16:38:00-07:00,19.038999999999998,0.209,12.07,0.6426666666666667,,303.8446666666667,0.0,0.0,1022.0196666666667,,19.038999999999998,15.839666666666666,297.3666666666667,5.533333333333333,
2016-03-24 16:39:00-07:00,19.0245,0.2095,12.065000000000001,0.643,,303.829,0.0,0.0,1022.0115000000001,,19.0245,15.8415,297.35,5.535,
2016-03-24 16:40:00-07:00,19.009999999999998,0.21,12.06,0.6433333333333333,,303.81333333333333,0.0,0.0,1022.0033333333333,,19.009999999999998,15.843333333333334,297.3333333333333,5.536666666666667,
2016-03-24 16:41:00-07:00,18.9955,0.2105,12.055,0.6436666666666667,,303.79766666666666,0.0,0.0,1021.9951666666667,,18.9955,15.845166666666668,297.31666666666666,5.538333333333333,
2016-03-24 16:42:00-07:00,18.980999999999998,0.211,12.05,0.644,,303.782,0.0,0.0,1021.9870000000001,,18.980999999999998,15.847000000000001,297.3,5.54,
2016-03-24 16:43:00-07:00,18.9665,0.2115,12.045,0.6443333333333333,,303.7663333333333,0.0,0.0,1021.9788333333333,,18.9665,15.848833333333333,297.28333333333336,5.541666666666667,
2016-03-24 16:44:00-07:00,18.951999999999998,0.212,12.040000000000001,0.6446666666666667,,303.7506666666667,0.0,0.0,1021.9706666666667,,18.951999999999998,15.850666666666667,297.26666666666665,5.543333333333334,
2016-03-24 16:45:00-07:00,18.9375,0.2125,12.035,0.645,,303.735,0.0,0.0,1021.9625000000001,,18.9375,15.852500000000001,297.25,5.545,
2016-03-24 16:46:00-07:00,18.923,0.213,12.030000000000001,0.6453333333333333,,303.71933333333334,0.0,0.0,1021.9543333333334,,18.923,15.854333333333333,297.23333333333335,5.546666666666667,
2016-03-24 16:47:00-07:00,18.9085,0.2135,12.025,0.6456666666666667,,303.70366666666666,0.0,0.0,1021.9461666666667,,18.9085,15.856166666666667,297.21666666666664,5.548333333333334,
2016-03-24 16:48:00-07:00,18.894,0.214,12.020000000000001,0.646,,303.688,0.0,0.0,1021.938,,18.894,15.858,297.2,5.55,
2016-03-24 16:49:00-07:00,18.8795,0.2145,12.015,0.6463333333333333,,303.6723333333333,0.0,0.0,1021.9298333333334,,18.8795,15.859833333333334,297.18333333333334,5.551666666666667,
2016-03-24 16:50:00-07:00,18.865,0.215,12.010000000000002,0.6466666666666667,,303.6566666666667,0.0,0.0,1021.9216666666667,,18.865,15.861666666666668,297.1666666666667,5.553333333333334,
2016-03-24 16:51:00-07:00,18.8505,0.2155,12.005,0.647,,303.641,0.0,0.0,1021.9135,,18.8505,15.8635,297.15,5.555000000000001,
2016-03-24 16:52:00-07:00,18.836,0.216,12.0,0.6473333333333333,,303.62533333333334,0.0,0.0,1021.9053333333334,,18.836,15.865333333333334,297.1333333333333,5.556666666666667,
2016-03-24 16:53:00-07:00,18.8215,0.2165,11.995000000000001,0.6476666666666667,,303.60966666666667,0.0,0.0,1021.8971666666667,,18.8215,15.867166666666668,297.1166666666667,5.558333333333334,
2016-03-24 16:54:00-07:00,18.807,0.217,11.99,0.648,,303.594,0.0,0.0,1021.889,,18.807,15.869,297.1,5.5600000000000005,
2016-03-24 16:55:00-07:00,18.7925,0.2175,11.985000000000001,0.6483333333333333,,303.5783333333333,0.0,0.0,1021.8808333333334,,18.7925,15.870833333333334,297.0833333333333,5.5616666666666665,
2016-03-24 16:56:00-07:00,18.778,0.218,11.98,0.6486666666666667,,303.56266666666664,0.0,0.0,1021.8726666666666,,18.778,15.872666666666667,297.06666666666666,5.5633333333333335,
2016-03-24 16:57:00-07:00,18.7635,0.2185,11.975000000000001,0.649,,303.547,0.0,0.0,1021.8645,,18.7635,15.874500000000001,297.05,5.565,
2016-03-24 16:58:00-07:00,18.749,0.219,11.97,0.6493333333333333,,303.53133333333335,0.0,0.0,1021.8563333333334,,18.749,15.876333333333335,297.03333333333336,5.566666666666667,
2016-03-24 16:59:00-07:00,18.7345,0.2195,11.965000000000002,0.6496666666666667,,303.5156666666667,0.0,0.0,1021.8481666666667,,18.7345,15.878166666666667,297.01666666666665,5.568333333333333,
2016-03-24 17:00:00-07:00,18.72,0.22,11.96,0.65,clear-day,303.5,0.0,0.0,1021.84,Clear,18.72,15.88,297.0,5.57,America/Los_Angeles
2016-03-24 17:01:00-07:00,18.699333333333332,0.22,11.953666666666667,0.6505000000000001,,303.484,0.0,0.0,1021.836,,18.699333333333332,15.880833333333333,296.96666666666664,5.565833333333334,
2016-03-24 17:02:00-07:00,18.678666666666665,0.22,11.947333333333335,0.651,,303.468,0.0,0.0,1021.832,,18.678666666666665,15.881666666666668,296.93333333333334,5.5616666666666665,
2016-03-24 17:03:00-07:00,18.657999999999998,0.22,11.941,0.6515,,303.452,0.0,0.0,1021.828,,18.657999999999998,15.8825,296.9,5.5575,
2016-03-24 17:04:00-07:00,18.63733333333333,0.22,11.934666666666667,0.652,,303.436,0.0,0.0,1021.8240000000001,,18.63733333333333,15.883333333333335,296.8666666666667,5.553333333333334,
2016-03-24 17:05:00-07:00,18.616666666666667,0.22,11.928333333333335,0.6525000000000001,,303.42,0.0,0.0,1021.82,,18.616666666666667,15.884166666666667,296.8333333333333,5.549166666666667,
2016-03-24 17:06:00-07:00,18.596,0.22,11.922,0.653,,303.404,0.0,0.0,1021.816,,18.596,15.885000000000002,296.8,5.545,
2016-03-24 17:07:00-07:00,18.575333333333333,0.22,11.915666666666667,0.6535,,303.388,0.0,0.0,1021.812,,18.575333333333333,15.885833333333334,296.76666666666665,5.5408333333333335,
2016-03-24 17:08:00-07:00,18.554666666666666,0.22,11.909333333333334,0.654,,303.372,0.0,0.0,1021.808,,18.554666666666666,15.886666666666667,296.73333333333335,5.536666666666667,
2016-03-24 17:09:00-07:00,18.534,0.22,11.903,0.6545000000000001,,303.356,0.0,0.0,1021.8040000000001,,18.534,15.887500000000001,296.7,5.532500000000001,
2016-03-24 17:10:00-07:00,18.513333333333332,0.22,11.896666666666668,0.655,,303.34000000000003,0.0,0.0,1021.8000000000001,,18.513333333333332,15.888333333333334,296.6666666666667,5.528333333333333,
2016-03-24 17:11:00-07:00,18.492666666666665,0.22,11.890333333333334,0.6555,,303.324,0.0,0.0,1021.796,,18.492666666666665,15.889166666666668,296.6333333333333,5.524166666666667,
2016-03-24 17:12:00-07:00,18.471999999999998,0.22,11.884,0.656,,303.308,0.0,0.0,1021.792,,18.471999999999998,15.89,296.6,5.5200000000000005,
2016-03-24 17:13:00-07:00,18.451333333333334,0.22,11.877666666666668,0.6565000000000001,,303.29200000000003,0.0,0.0,1021.788,,18.451333333333334,15.890833333333333,296.56666666666666,5.515833333333334,
2016-03-24 17:14:00-07:00,18.430666666666667,0.22,11.871333333333334,0.657,,303.276,0.0,0.0,1021.784,,18.430666666666667,15.891666666666667,296.53333333333336,5.511666666666667,
2016-03-24 17:15:00-07:00,18.41,0.22,11.865,0.6575,,303.26,0.0,0.0,1021.78,,18.41,15.8925,296.5,5.5075,
2016-03-24 17:16:00-07:00,18.389333333333333,0.22,11.858666666666668,0.658,,303.244,0.0,0.0,1021.7760000000001,,18.389333333333333,15.893333333333334,296.46666666666664,5.503333333333334,
2016-03-24 17:17:00-07:00,18.368666666666666,0.22,11.852333333333334,0.6585000000000001,,303.228,0.0,0.0,1021.772,,18.368666666666666,15.894166666666667,296.43333333333334,5.4991666666666665,
2016-03-24 17:18:00-07:00,18.348,0.22,11.846,0.659,,303.212,0.0,0.0,1021.768,,18.348,15.895000000000001,296.4,5.495,
2016-03-24 17:19:00-07:00,18.327333333333332,0.22,11.839666666666668,0.6595,,303.196,0.0,0.0,1021.764,,18.327333333333332,15.895833333333334,296.3666666666667,5.490833333333334,
2016-03-24 17:20:00-07:00,18.306666666666665,0.22,11.833333333333334,0.66,,303.18,0.0,0.0,1021.76,,18.306666666666665,15.896666666666667,296.3333333333333,5.486666666666667,
2016-03-24 17:21:00-07:00,18.285999999999998,0.22,11.827,0.6605000000000001,,303.164,0.0,0.0,1021.7560000000001,,18.285999999999998,15.8975,296.3,5.4825,
2016-03-24 17:22:00-07:00,18.265333333333334,0.22,11.820666666666668,0.661,,303.148,0.0,0.0,1021.7520000000001,,18.265333333333334,15.898333333333333,296.26666666666665,5.4783333333333335,
2016-03-24 17:23:00-07:00,18.244666666666667,0.22,11.814333333333334,0.6615,,303.132,0.0,0.0,1021.748,,18.244666666666667,15.899166666666668,296.23333333333335,5.474166666666667,
2016-03-24 17:24:00-07:00,18.224,0.22,11.808,0.662,,303.116,0.0,0.0,1021.744,,18.224,15.9,296.2,5.470000000000001,
2016-03-24 17:25:00-07:00,18.203333333333333,0.22,11.801666666666668,0.6625000000000001,,303.1,0.0,0.0,1021.74,,18.203333333333333,15.900833333333333,296.1666666666667,5.465833333333333,
2016-03-24 17:26:00-07:00,18.182666666666666,0.22,11.795333333333334,0.663,,303.084,0.0,0.0,1021.736,,18.182666666666666,15.901666666666667,296.1333333333333,5.461666666666667,
2016-03-24 17:27:00-07:00,18.162,0.22,11.789,0.6635,,303.068,0.0,0.0,1021.732,,18.162,15.9025,296.1,5.4575000000000005,
2016-03-24 17:28:00-07:00,18.141333333333332,0.22,11.782666666666668,0.664,,303.052,0.0,0.0,1021.7280000000001,,18.141333333333332,15.903333333333334,296.06666666666666,5.453333333333334,
2016-03-24 17:29:00-07:00,18.120666666666665,0.22,11.776333333333334,0.6645000000000001,,303.036,0.0,0.0,1021.724,,18.120666666666665,15.904166666666667,296.03333333333336,5.449166666666667,
2016-03-24 17:30:00-07:00,18.099999999999998,0.22,11.770000000000001,0.665,,303.02,0.0,0.0,1021.72,,18.099999999999998,15.905000000000001,296.0,5.445,
2016-03-24 17:31:00-07:00,18.079333333333334,0.22,11.763666666666667,0.6655,,303.004,0.0,0.0,1021.716,,18.079333333333334,15.905833333333334,295.96666666666664,5.440833333333334,
2016-03-24 17:32:00-07:00,18.058666666666667,0.22,11.757333333333333,0.666,,302.988,0.0,0.0,1021.712,,18.058666666666667,15.906666666666666,295.93333333333334,5.4366666666666665,
2016-03-24 17:33:00-07:00,18.038,0.22,11.751000000000001,0.6665000000000001,,302.97200000000004,0.0,0.0,1021.7080000000001,,18.038,15.9075,295.9,5.4325,
2016-03-24 17:34:00-07:00,18.017333333333333,0.22,11.744666666666667,0.667,,302.956,0.0,0.0,1021.7040000000001,,18.017333333333333,15.908333333333333,295.8666666666667,5.428333333333334,
2016-03-24 17:35:00-07:00,17.996666666666666,0.22,11.738333333333333,0.6675,,302.94,0.0,0.0,1021.7,,17.996666666666666,15.909166666666668,295.8333333333333,5.424166666666667,
2016-03-24 17:36:00-07:00,17.976,0.22,11.732000000000001,0.668,,302.92400000000004,0.0,0.0,1021.696,,17.976,15.91,295.8,5.42,
2016-03-24 17:37:00-07:00,17.955333333333332,0.22,11.725666666666667,0.6685000000000001,,302.908,0.0,0.0,1021.692,,17.955333333333332,15.910833333333333,295.76666666666665,5.4158333333333335,
2016-03-24 17:38:00-07:00,17.934666666666665,0.22,11.719333333333333,0.669,,302.892,0.0,0.0,1021.688,,17.934666666666665,15.911666666666667,295.73333333333335,5.411666666666667,
2016-03-24 17:39:00-07:00,17.914,0.22,11.713000000000001,0.6695,,302.87600000000003,0.0,0.0,1021.684,,17.914,15.9125,295.7,5.407500000000001,
2016-03-24 17:40:00-07:00,17.893333333333334,0.22,11.706666666666667,0.67,,302.86,0.0,0.0,1021.6800000000001,,17.893333333333334,15.913333333333334,295.6666666666667,5.403333333333333,
2016-03-24 17:41:00-07:00,17.872666666666667,0.22,11.700333333333333,0.6705000000000001,,302.844,0.0,0.0,1021.676,,17.872666666666667,15.914166666666667,295.6333333333333,5.399166666666667,
2016-03-24 17:42:00-07:00,17.852,0.22,11.694,0.671,,302.82800000000003,0.0,0.0,1021.672,,17.852,15.915000000000001,295.6,5.3950000000000005,
2016-03-24 17:43:00-07:00,17.831333333333333,0.22,11.687666666666667,0.6715,,302.812,0.0,0.0,1021.668,,17.831333333333333,15.915833333333333,295.56666666666666,5.390833333333334,
2016-03-24 17:44:00-07:00,17.810666666666666,0.22,11.681333333333333,0.672,,302.796,0.0,0.0,1021.664,,17.810666666666666,15.916666666666666,295.53333333333336,5.386666666666667,
2016-03-24 17:45:00-07:00,17.79,0.22,11.675,0.6725000000000001,,302.78000000000003,0.0,0.0,1021.6600000000001,,17.79,15.9175,295.5,5.3825,
2016-03-24 17:46:00-07:00,17.769333333333332,0.22,11.668666666666667,0.673,,302.764,0.0,0.0,1021.6560000000001,,17.769333333333332,15.918333333333333,295.46666666666664,5.378333333333334,
2016-03-24 17:47:00-07:00,17.748666666666665,0.22,11.662333333333333,0.6735,,302.748,0.0,0.0,1021.652,,17.748666666666665,15.919166666666667,295.43333333333334,5.3741666666666665,
2016-03-24 17:48:00-07:00,17.728,0.22,11.656,0.674,,302.732,0.0,0.0,1021.648,,17.728,15.92,295.4,5.37,
2016-03-24 17:49:00-07:00,17.707333333333334,0.22,11.649666666666667,0.6745000000000001,,302.716,0.0,0.0,1021.644,,17.707333333333334,15.920833333333333,295.3666666666667,5.365833333333334,
2016-03-24 17:50:00-07:00,17.686666666666667,0.22,11.643333333333334,0.675,,302.7,0.0,0.0,1021.64,,17.686666666666667,15.921666666666667,295.3333333333333,5.361666666666667,
2016-03-24 17:51:00-07:00,17.666,0.22,11.637,0.6755,,302.684,0.0,0.0,1021.636,,17.666,15.9225,295.3,5.3575,
2016-03-24 17:52:00-07:00,17.645333333333333,0.22,11.630666666666666,0.676,,302.668,0.0,0.0,1021.6320000000001,,17.645333333333333,15.923333333333334,295.26666666666665,5.3533333333333335,
2016-03-24 17:53:00-07:00,17.624666666666666,0.22,11.624333333333334,0.6765000000000001,,302.65200000000004,0.0,0.0,1021.628,,17.624666666666666,15.924166666666666,295.23333333333335,5.349166666666667,
2016-03-24 17:54:00-07:00,17.604,0.22,11.618,0.677,,302.636,0.0,0.0,1021.624,,17.604,15.925,295.2,5.345000000000001,
2016-03-24 17:55:00-07:00,17.583333333333332,0.22,11.611666666666666,0.6775,,302.62,0.0,0.0,1021.62,,17.583333333333332,15.925833333333333,295.1666666666667,5.340833333333333,
2016-03-24 17:56:00-07:00,17.56266666666667,0.22,11.605333333333334,0.678,,302.60400000000004,0.0,0.0,1021.616,,17.56266666666667,15.926666666666666,295.1333333333333,5.336666666666667,
2016-03-24 17:57:00-07:00,17.542,0.22,11.599,0.6785000000000001,,302.588,0.0,0.0,1021.6120000000001,,17.542,15.9275,295.1,5.3325000000000005,
2016-03-24 17:58:00-07:00,17.521333333333335,0.22,11.592666666666666,0.679,,302.572,0.0,0.0,1021.6080000000001,,17.521333333333335,15.928333333333333,295.06666666666666,5.328333333333334,
2016-03-24 17:59:00-07:00,17.500666666666667,0.22,11.586333333333334,0.6795,,302.55600000000004,0.0,0.0,1021.604,,17.500666666666667,15.929166666666667,295.03333333333336,5.324166666666667,
2016-03-24 18:00:00-07:00,17.48,0.22,11.58,0.68,clear-day,302.54,0.0,0.0,1021.6,Clear,17.48,15.93,295.0,5.32,America/Los_Angeles
2016-03-24 18:01:00-07:00,17.4485,0.2215,11.572666666666667,0.6811666666666667,,302.5235,0.0,0.0,1021.5986666666666,,17.4485,15.930833333333332,295.0,5.311,
2016-03-24 18:02:00-07:00,17.417,0.223,11.565333333333333,0.6823333333333333,,302.507,0.0,0.0,1021.5973333333334,,17.417,15.931666666666667,295.0,5.3020000000000005,
2016-03-24 18:03:00-07:00,17.3855,0.2245,11.558,0.6835,,302.4905,0.0,0.0,1021.596,,17.3855,15.9325,295.0,5.293,
2016-03-24 18:04:00-07:00,17.354,0.226,11.550666666666666,0.6846666666666668,,302.47400000000005,0.0,0.0,1021.5946666666667,,17.354,15.933333333333334,295.0,5.284000000000001,
